user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
35382,ITA,0,178,68,39.0,7,2011-02-05 23:00:00,2011-10-27 22:00:00,28,33,36,40,34.214285714285715,2011,2011
35389,PRT,0,179,63,36.0,11,2011-02-06 23:00:00,2017-08-01 22:00:00,336,40,38,57,42.095238095238095,2011,2017
35400,USA,0,185,78,40.0,18,2010-01-08 23:00:00,2010-01-08 23:00:00,39,36,46,55,46.92307692307692,2010,2010
35424,USA,0,174,63,28.0,10,2013-12-26 23:00:00,2013-12-26 23:00:00,2,55,51,55,53.0,2013,2013
35425,DEU,0,168,68,39.0,22,2011-03-12 23:00:00,2013-11-16 23:00:00,64,62,53,68,59.75,2011,2013
35443,CAN,0,186,78,33.0,11,2015-05-03 22:00:00,2017-05-16 22:00:00,3,51,51,51,51.0,2015,2017
35448,ESP,0,171,63,32.0,6,2011-04-18 22:00:00,2015-07-06 22:00:00,106,36,36,57,43.179245283018865,2011,2015
35450,DEU,0,177,73,28.0,9,2013-05-08 22:00:00,2013-05-08 22:00:00,2,49,36,49,42.5,2013,2013
35453,SWE,0,181,73,28.0,7,2011-05-06 22:00:00,2017-05-24 22:00:00,67,36,36,53,43.582089552238806,2011,2017
35464,FRA,0,178,68,24.0,10,2011-01-21 23:00:00,2012-04-22 22:00:00,11,53,49,53,48.09090909090909,2011,2012
35480,USA,0,186,73,27.0,9,2013-05-18 22:00:00,2013-07-04 22:00:00,3,51,38,51,41.666666666666664,2013,2013
35489,USA,0,185,88,30.0,7,2011-03-14 23:00:00,2011-03-14 23:00:00,1,31,31,31,31.0,2011,2011
35491,AUS,0,165,73,31.0,17,2011-02-16 23:00:00,2011-02-16 23:00:00,1,38,38,38,38.0,2011,2011
35492,USA,0,178,63,27.0,9,2012-06-14 22:00:00,2012-06-14 22:00:00,1,58,58,58,58.0,2012,2012
35495,ITA,0,183,68,30.0,12,2011-02-17 23:00:00,2011-06-18 22:00:00,25,54,62,62,51.92,2011,2011
35500,ESP,0,174,83,38.0,14,2011-01-19 23:00:00,2011-01-19 23:00:00,5,53,55,57,54.2,2011,2011
35523,GBR,0,179,63,26.0,17,2014-07-20 22:00:00,2017-07-17 22:00:00,38,56,53,65,56.76315789473684,2014,2017
35531,USA,0,183,78,33.0,8,2011-04-01 22:00:00,2017-09-02 22:00:00,278,38,51,62,43.15107913669065,2011,2017
35534,HRV,0,187,78,27.0,7,2011-04-01 22:00:00,2012-03-09 23:00:00,20,29,33,40,32.75,2011,2012
35535,POL,0,178,63,27.0,9,2011-07-10 22:00:00,2012-09-06 22:00:00,24,51,35,66,48.208333333333336,2011,2012
35537,USA,0,180,58,26.0,7,2011-01-22 23:00:00,2017-02-01 23:00:00,233,36,51,62,49.18884120171674,2011,2017
35538,FRA,1,155,53,46.0,17,2011-02-18 23:00:00,2017-08-05 22:00:00,138,49,49,57,50.369565217391305,2011,2017
35558,USA,0,172,63,27.0,10,2011-02-19 23:00:00,2011-02-19 23:00:00,4,42,44,44,41.5,2011,2011
35563,PRT,0,175,63,26.0,6,2011-02-23 23:00:00,2011-03-08 23:00:00,9,32,38,40,35.666666666666664,2011,2011
35566,USA,0,165,58,29.0,8,2010-07-24 22:00:00,2010-07-23 22:00:00,8,38,32,46,39.75,2010,2010
35568,ITA,1,162,58,42.0,9,2011-02-25 23:00:00,2012-05-19 22:00:00,55,53,31,53,34.92727272727273,2011,2012
35569,ITA,0,180,73,42.0,25,2011-02-01 23:00:00,2012-05-19 22:00:00,59,29,36,53,36.983050847457626,2011,2012
35572,NOR,0,178,73,57.0,9,2011-02-25 23:00:00,2017-06-19 22:00:00,776,48,51,58,40.368556701030926,2011,2017
35576,ESP,0,175,53,24.0,15,2011-02-25 23:00:00,2010-08-25 22:00:00,4,51,57,57,55.0,2011,2010
35579,FRA,0,165,58,19.0,15,2011-02-21 23:00:00,2017-08-21 22:00:00,202,51,72,72,56.42574257425743,2011,2017
35581,RUS,1,162,58,40.0,8,2011-02-14 23:00:00,2017-05-18 22:00:00,403,56,40,64,47.265508684863526,2011,2017
35588,other,0,182,68,31.0,11,2011-02-20 23:00:00,2015-05-02 22:00:00,56,55,49,57,50.32142857142857,2011,2015
35593,PRT,0,180,53,30.0,7,2011-03-18 23:00:00,2017-08-08 22:00:00,85,44,39,51,40.72941176470588,2011,2017
35595,BRA,0,179,78,30.0,7,2011-04-18 22:00:00,2011-03-07 23:00:00,9,42,40,46,39.333333333333336,2011,2011
35608,USA,1,152,40,27.0,7,2011-03-10 23:00:00,2011-04-18 22:00:00,5,42,38,44,40.8,2011,2011
35609,HRV,0,137,40,17.0,9,2009-10-16 22:00:00,2011-05-07 22:00:00,21,29,31,46,34.95238095238095,2009,2011
35611,CAN,0,182,73,43.0,29,2010-03-26 23:00:00,2010-09-29 22:00:00,9,64,62,64,61.77777777777778,2010,2010
35626,NOR,0,184,78,30.0,7,2012-05-17 22:00:00,2015-12-22 23:00:00,13,55,62,65,58.46153846153846,2012,2015
35632,RUS,0,169,58,34.0,12,2010-07-23 22:00:00,2017-06-30 22:00:00,92,64,48,66,56.03260869565217,2010,2017
35644,other,0,180,63,31.0,9,2010-03-19 23:00:00,2013-01-24 23:00:00,3,44,36,44,41.333333333333336,2010,2013
35648,FRA,0,178,68,35.0,7,2011-03-22 23:00:00,2015-08-15 22:00:00,339,44,44,57,43.769911504424776,2011,2015
35650,ITA,0,170,63,25.0,21,2010-09-28 22:00:00,2017-08-06 22:00:00,81,62,62,72,62.148148148148145,2010,2017
35658,AUS,0,182,73,34.0,9,2011-03-25 23:00:00,2011-03-25 23:00:00,21,46,40,49,40.285714285714285,2011,2011
35662,ESP,0,177,68,33.0,7,2011-03-03 23:00:00,2013-12-28 23:00:00,226,46,51,55,47.0353982300885,2011,2013
35664,CAN,0,173,63,40.0,8,2011-04-21 22:00:00,2013-06-15 22:00:00,22,31,31,33,30.181818181818183,2011,2013
35667,POL,0,180,68,40.0,7,2010-10-11 22:00:00,2016-12-30 23:00:00,50,53,49,62,49.42,2010,2016
35668,ITA,0,179,73,40.0,18,2011-02-03 23:00:00,2011-02-03 23:00:00,1,33,33,33,33.0,2011,2011
35672,RUS,0,170,58,19.0,10,2009-08-04 22:00:00,2013-06-10 22:00:00,30,41,53,53,40.36666666666667,2009,2013
35685,USA,0,177,68,28.0,8,2010-05-14 22:00:00,2010-05-14 22:00:00,2,31,33,33,32.0,2010,2010
35691,BRA,0,172,68,33.0,10,2011-12-03 23:00:00,2011-12-03 23:00:00,1,46,46,46,46.0,2011,2011
35694,ITA,0,180,73,25.0,8,2011-03-05 23:00:00,2011-03-06 23:00:00,4,31,40,40,32.75,2011,2011
35695,USA,0,187,88,32.0,8,2011-03-06 23:00:00,2011-03-06 23:00:00,7,38,51,51,41.57142857142857,2011,2011
35698,MEX,0,180,63,25.0,7,2011-03-10 23:00:00,2016-03-14 23:00:00,42,46,62,62,50.88095238095238,2011,2016
35699,ESP,0,175,63,42.0,24,2011-02-25 23:00:00,2011-06-11 22:00:00,44,53,62,64,51.97727272727273,2011,2011
35700,ZAF,0,171,78,33.0,14,2010-08-02 22:00:00,2010-08-02 22:00:00,1,40,40,40,40.0,2010,2010
35708,ESP,1,163,53,34.0,7,2011-05-20 22:00:00,2017-08-04 22:00:00,34,44,49,49,42.1764705882353,2011,2017
35713,POL,0,186,78,29.0,8,2011-02-06 23:00:00,2011-02-06 23:00:00,1,44,44,44,44.0,2011,2011
35715,USA,1,150,48,32.0,9,2010-11-08 23:00:00,2012-10-18 22:00:00,8,45,49,49,41.75,2010,2012
35720,USA,0,189,73,29.0,8,2011-08-14 22:00:00,2014-07-06 22:00:00,94,51,51,58,52.787234042553195,2011,2014
35725,NOR,0,177,73,28.0,8,2011-10-07 22:00:00,2012-04-15 22:00:00,10,40,36,42,38.3,2011,2012
35728,USA,0,180,68,27.0,11,2011-03-08 23:00:00,2011-03-06 23:00:00,6,42,36,44,36.166666666666664,2011,2011
35731,SWE,0,189,73,28.0,7,2011-04-28 22:00:00,2014-05-24 22:00:00,32,40,44,55,41.78125,2011,2014
35738,HRV,0,178,63,20.0,10,2008-05-03 22:00:00,2016-03-19 23:00:00,173,33,59,66,45.60693641618497,2008,2016
35739,other,0,178,63,26.0,13,2011-03-09 23:00:00,2014-05-06 22:00:00,28,62,66,70,62.607142857142854,2011,2014
35749,ESP,0,180,73,41.0,8,2012-06-05 22:00:00,2014-03-30 22:00:00,20,57,49,57,50.8,2012,2014
35756,USA,0,175,73,22.0,10,2014-07-23 22:00:00,2016-06-18 22:00:00,11,53,46,64,55.63636363636363,2014,2016
35759,DEU,0,173,63,33.0,25,2009-08-04 22:00:00,2012-10-07 22:00:00,95,53,55,64,47.32631578947368,2009,2012
35760,DEU,1,160,48,36.0,10,2011-03-09 23:00:00,2012-08-29 22:00:00,34,55,57,62,52.8235294117647,2011,2012
35764,DEU,0,174,63,31.0,10,2011-03-03 23:00:00,2016-04-09 22:00:00,99,57,55,62,49.37373737373738,2011,2016
35769,PRT,0,167,58,39.0,7,2011-01-22 23:00:00,2015-02-04 23:00:00,399,38,51,57,42.18796992481203,2011,2015
35794,HRV,1,144,40,19.0,9,2010-06-10 22:00:00,2010-05-22 22:00:00,12,29,29,38,32.25,2010,2010
35795,HRV,1,155,43,20.0,9,2010-04-30 22:00:00,2010-04-30 22:00:00,2,31,29,31,30.0,2010,2010
35796,ZAF,0,173,73,35.0,7,2011-05-17 22:00:00,2015-05-22 22:00:00,92,36,46,55,39.77173913043478,2011,2015
35803,other,0,175,68,32.0,22,2011-03-13 23:00:00,2011-09-28 22:00:00,32,53,57,66,56.375,2011,2011
35806,POL,0,184,78,46.0,8,2010-07-29 22:00:00,2010-07-29 22:00:00,5,36,33,38,35.6,2010,2010
35812,HRV,0,175,63,25.0,12,2011-03-30 22:00:00,2010-05-23 22:00:00,2,51,53,53,52.0,2011,2010
35825,CAN,0,183,73,28.0,7,2011-10-09 22:00:00,2011-10-09 22:00:00,1,31,31,31,31.0,2011,2011
35851,MEX,0,175,63,29.0,9,2010-08-13 22:00:00,2014-05-23 22:00:00,3,49,53,55,52.333333333333336,2010,2014
35853,RUS,0,189,73,37.0,12,2010-11-11 23:00:00,2011-11-06 23:00:00,38,53,49,56,47.026315789473685,2010,2011
35862,AUT,0,180,73,35.0,12,2015-03-14 23:00:00,2015-08-15 22:00:00,3,42,53,53,44.333333333333336,2015,2015
35863,FRA,0,180,63,28.0,10,2011-03-25 23:00:00,2011-03-25 23:00:00,4,42,51,51,47.0,2011,2011
35869,USA,0,173,63,25.0,10,2011-03-05 23:00:00,2017-09-09 22:00:00,86,50,57,68,54.33720930232558,2011,2017
35872,POL,0,182,63,40.0,9,2011-03-15 23:00:00,2014-09-06 22:00:00,19,43,53,53,42.8421052631579,2011,2014
35894,AUT,0,194,88,37.0,7,2011-04-23 22:00:00,2012-04-30 22:00:00,2,36,31,36,33.5,2011,2012
35899,USA,0,162,63,33.0,8,2010-11-19 23:00:00,2010-11-19 23:00:00,1,31,31,31,31.0,2010,2010
35902,AUT,0,178,63,23.0,8,2013-08-06 22:00:00,2013-08-06 22:00:00,1,49,49,49,49.0,2013,2013
35904,ESP,0,170,63,34.0,11,2010-06-23 22:00:00,2017-08-07 22:00:00,379,49,59,64,50.519788918205805,2010,2017
35909,BRA,1,173,58,28.0,7,2012-09-21 22:00:00,2017-07-15 22:00:00,50,39,53,53,42.6,2012,2017
35910,USA,0,175,68,22.0,14,2011-06-29 22:00:00,2017-09-09 22:00:00,205,58,53,70,56.5609756097561,2011,2017
35913,PRT,0,182,83,36.0,7,2011-03-19 23:00:00,2012-09-16 22:00:00,80,36,38,46,37.1625,2011,2012
35915,PRT,0,178,83,35.0,8,2011-03-11 23:00:00,2012-08-04 22:00:00,49,33,39,42,35.755102040816325,2011,2012
35916,ITA,0,173,73,44.0,10,2011-03-09 23:00:00,2011-05-28 22:00:00,9,42,42,44,40.55555555555556,2011,2011
35928,BRA,0,173,63,32.0,12,2010-05-22 22:00:00,2010-08-06 22:00:00,2,44,42,44,43.0,2010,2010
35935,AUS,1,161,43,25.0,15,2011-05-20 22:00:00,2011-05-20 22:00:00,2,42,49,49,45.5,2011,2011
35944,RUS,0,175,63,32.0,8,2010-06-18 22:00:00,2011-06-14 22:00:00,22,42,38,51,39.5,2010,2011
35967,DEU,0,182,73,31.0,8,2010-07-30 22:00:00,2017-06-09 22:00:00,167,31,38,42,32.73053892215569,2010,2017
35976,NLD,1,170,63,31.0,11,2011-03-05 23:00:00,2017-05-25 22:00:00,136,51,44,55,44.30882352941177,2011,2017
35981,SWE,0,188,83,28.0,6,2011-04-08 22:00:00,2012-05-19 22:00:00,5,40,33,40,37.0,2011,2012
35986,USA,0,174,68,29.0,16,2005-10-15 22:00:00,2017-09-08 22:00:00,206,62,49,66,55.898058252427184,2005,2017
35992,AUT,0,181,73,20.0,7,2011-05-15 22:00:00,2017-08-10 22:00:00,168,49,50,68,53.73809523809524,2011,2017
35997,USA,0,175,78,29.0,8,2011-03-10 23:00:00,2011-03-10 23:00:00,2,36,39,39,37.5,2011,2011
36000,ZAF,0,178,68,30.0,7,2011-03-25 23:00:00,2016-12-20 23:00:00,184,38,38,53,39.84239130434783,2011,2016
36001,other,0,189,73,33.0,7,2011-03-20 23:00:00,2011-04-19 22:00:00,8,35,38,38,35.5,2011,2011
36011,POL,0,179,63,20.0,9,2010-10-02 22:00:00,2017-08-19 22:00:00,308,45,68,70,50.048701298701296,2010,2017
36016,NOR,0,189,88,27.0,9,2013-05-16 22:00:00,2013-05-29 22:00:00,8,53,53,53,45.5,2013,2013
36017,AUT,0,187,83,27.0,7,2011-03-08 23:00:00,2016-05-07 22:00:00,82,38,59,59,44.51219512195122,2011,2016
36019,other,0,178,83,27.0,7,2011-03-24 23:00:00,2017-08-26 22:00:00,14,33,33,40,35.57142857142857,2011,2017
36023,CAN,0,177,73,36.0,12,2011-03-28 22:00:00,2011-04-01 22:00:00,33,53,38,55,43.03030303030303,2011,2011
36025,other,0,182,63,18.0,10,2011-03-11 23:00:00,2017-05-21 22:00:00,46,40,70,70,55.80434782608695,2011,2017
36030,ESP,0,180,73,37.0,14,2010-12-06 23:00:00,2017-09-01 22:00:00,171,45,44,55,41.56140350877193,2010,2017
36035,ZAF,0,182,73,29.0,7,2011-03-10 23:00:00,2011-06-10 22:00:00,25,36,38,44,34.72,2011,2011
36044,AUT,0,183,78,27.0,8,2016-02-19 23:00:00,2016-12-07 23:00:00,60,48,51,53,44.166666666666664,2016,2016
36047,SWE,0,176,78,36.0,8,2011-03-21 23:00:00,2011-06-03 22:00:00,6,29,46,46,34.5,2011,2011
36048,SWE,0,186,83,29.0,8,2011-04-20 22:00:00,2012-09-29 22:00:00,12,42,36,43,38.25,2011,2012
36049,POL,0,179,68,22.0,8,2011-03-21 23:00:00,2017-08-28 22:00:00,171,52,64,68,54.78362573099415,2011,2017
36060,ITA,0,175,68,21.0,6,2012-10-06 22:00:00,2015-03-21 23:00:00,17,51,64,64,55.23529411764706,2012,2015
36061,DNK,0,187,78,42.0,11,2011-03-17 23:00:00,2013-07-27 22:00:00,85,29,38,49,37.423529411764704,2011,2013
36067,RUS,0,183,58,30.0,11,2011-04-19 22:00:00,2011-04-19 22:00:00,3,49,43,52,48.0,2011,2011
36068,ZAF,0,183,73,29.0,8,2011-03-25 23:00:00,2011-03-25 23:00:00,1,38,38,38,38.0,2011,2011
36071,GBR,0,174,58,33.0,17,2010-06-16 22:00:00,2016-08-03 22:00:00,116,56,59,64,52.58620689655172,2010,2016
36096,USA,0,188,78,26.0,7,2011-02-04 23:00:00,2012-09-22 22:00:00,5,31,35,36,33.2,2011,2012
36100,POL,0,185,68,32.0,7,2011-04-01 22:00:00,2016-12-08 23:00:00,474,51,55,57,43.483122362869196,2011,2016
36107,POL,1,176,63,36.0,7,2011-03-04 23:00:00,2011-10-24 22:00:00,52,37,44,46,36.42307692307692,2011,2011
36116,POL,0,175,63,31.0,11,2011-04-01 22:00:00,2011-05-21 22:00:00,10,36,33,40,34.4,2011,2011
36123,FRA,0,174,58,26.0,10,2010-08-12 22:00:00,2011-09-21 22:00:00,15,62,64,70,62.8,2010,2011
36125,other,0,158,48,24.0,10,2009-08-02 22:00:00,2010-02-05 23:00:00,19,52,59,66,55.421052631578945,2009,2010
36128,ITA,0,188,88,42.0,7,2011-04-02 22:00:00,2011-05-22 22:00:00,13,28,29,36,30.692307692307693,2011,2011
36129,ITA,0,180,68,26.0,10,2011-03-04 23:00:00,2016-11-27 23:00:00,148,49,59,65,52.46621621621622,2011,2016
36132,ITA,0,175,68,23.0,10,2012-01-16 23:00:00,2015-10-24 22:00:00,36,61,55,62,56.55555555555556,2012,2015
36133,FRA,1,155,48,26.0,8,2010-09-01 22:00:00,2014-09-19 22:00:00,146,49,57,59,52.12328767123287,2010,2014
36140,other,0,184,68,28.0,6,2011-04-15 22:00:00,2011-10-11 22:00:00,25,36,42,46,37.96,2011,2011
36144,NOR,0,180,63,25.0,9,2012-04-30 22:00:00,2012-04-30 22:00:00,2,44,44,44,44.0,2012,2012
36145,HRV,0,179,63,27.0,9,2011-04-15 22:00:00,2011-04-15 22:00:00,5,36,36,36,35.4,2011,2011
36146,POL,0,173,73,29.0,9,2010-05-31 22:00:00,2014-08-30 22:00:00,132,36,51,58,42.86363636363637,2010,2014
36162,GBR,0,179,63,26.0,7,2011-03-29 22:00:00,2011-03-29 22:00:00,1,49,49,49,49.0,2011,2011
36183,RUS,0,175,63,28.0,10,2010-06-28 22:00:00,2013-07-29 22:00:00,15,62,62,62,54.46666666666667,2010,2013
36184,AUT,0,172,68,34.0,7,2011-03-30 22:00:00,2011-04-06 22:00:00,5,29,29,40,33.4,2011,2011
36198,RUS,0,173,63,31.0,7,2011-04-26 22:00:00,2011-05-26 22:00:00,12,29,31,33,30.333333333333332,2011,2011
36206,USA,0,172,68,31.0,8,2011-04-07 22:00:00,2012-02-26 23:00:00,12,31,42,44,37.75,2011,2012
36211,DEU,0,179,68,32.0,11,2011-04-07 22:00:00,2011-04-02 22:00:00,2,40,54,54,47.0,2011,2011
36214,SWE,0,170,73,29.0,8,2011-04-03 22:00:00,2011-04-03 22:00:00,3,30,36,36,34.0,2011,2011
36217,AUT,1,163,58,32.0,24,2011-04-20 22:00:00,2017-07-20 22:00:00,167,49,57,62,52.59281437125748,2011,2017
36225,DEU,0,180,83,31.0,10,2013-03-29 23:00:00,2013-03-29 23:00:00,5,38,31,38,33.4,2013,2013
36226,ESP,0,173,68,21.0,7,2012-11-24 23:00:00,2017-02-25 23:00:00,158,55,62,66,55.879746835443036,2012,2017
36228,ESP,0,177,68,29.0,6,2011-04-09 22:00:00,2011-08-02 22:00:00,21,29,29,38,32.23809523809524,2011,2011
36231,ESP,0,185,73,35.0,7,2010-09-21 22:00:00,2011-01-08 23:00:00,6,51,46,51,47.0,2010,2011
36244,BEL,0,171,68,32.0,8,2015-07-09 22:00:00,2017-06-13 22:00:00,52,49,44,55,42.25,2015,2017
36245,DEU,0,171,63,40.0,9,2011-04-09 22:00:00,2011-03-06 23:00:00,4,43,29,43,34.75,2011,2011
36248,ESP,1,160,48,34.0,6,2011-04-09 22:00:00,2013-08-17 22:00:00,156,33,40,49,36.76282051282051,2011,2013
36260,POL,0,175,58,20.0,9,2011-04-10 22:00:00,2017-08-22 22:00:00,232,42,51,62,48.810344827586206,2011,2017
36267,ESP,0,182,83,41.0,7,2011-03-12 23:00:00,2011-11-11 23:00:00,7,36,33,36,33.714285714285715,2011,2011
36269,other,0,195,83,33.0,12,2009-04-16 22:00:00,2014-02-11 23:00:00,81,31,40,62,45.333333333333336,2009,2014
36274,POL,0,170,53,31.0,7,2011-03-30 22:00:00,2011-06-02 22:00:00,6,40,40,40,37.666666666666664,2011,2011
36283,DEU,0,190,83,34.0,8,2011-04-08 22:00:00,2013-05-17 22:00:00,55,38,40,49,39.81818181818182,2011,2013
36286,POL,0,170,68,33.0,7,2011-04-03 22:00:00,2011-03-27 22:00:00,4,36,33,36,32.75,2011,2011
36287,other,0,181,73,43.0,27,2011-04-08 22:00:00,2015-02-28 23:00:00,93,40,51,55,42.54838709677419,2011,2015
36294,USA,0,180,73,25.0,7,2011-08-03 22:00:00,2011-08-03 22:00:00,2,38,36,38,37.0,2011,2011
36297,USA,0,165,73,26.0,9,2011-08-18 22:00:00,2017-06-05 22:00:00,72,36,40,63,48.638888888888886,2011,2017
36304,NLD,0,175,73,34.0,8,2012-08-21 22:00:00,2016-10-28 22:00:00,56,49,48,55,44.30357142857143,2012,2016
36316,ITA,0,174,68,30.0,8,2011-04-13 22:00:00,2012-05-12 22:00:00,12,55,51,55,48.583333333333336,2011,2012
36318,ESP,0,182,73,36.0,7,2014-09-15 22:00:00,2016-12-02 23:00:00,24,42,42,46,38.375,2014,2016
36325,AUT,1,167,53,35.0,8,2011-05-05 22:00:00,2012-10-25 22:00:00,59,33,33,42,34.91525423728814,2011,2012
36326,MEX,0,172,68,31.0,17,2011-04-14 22:00:00,2012-05-30 22:00:00,7,44,46,49,46.285714285714285,2011,2012
36331,SWE,0,181,68,32.0,20,2011-04-15 22:00:00,2012-03-10 23:00:00,44,40,35,49,38.31818181818182,2011,2012
36338,DEU,0,170,68,34.0,10,2010-05-30 22:00:00,2017-07-02 22:00:00,62,55,49,55,47.41935483870968,2010,2017
36340,AUS,0,177,68,30.0,20,2011-03-22 23:00:00,2011-01-04 23:00:00,12,49,50,50,44.666666666666664,2011,2011
36343,FRA,0,183,68,29.0,10,2011-04-09 22:00:00,2011-05-03 22:00:00,7,49,58,58,50.42857142857143,2011,2011
36344,ESP,0,178,63,28.0,8,2011-09-10 22:00:00,2011-11-27 23:00:00,5,40,38,51,43.0,2011,2011
36348,DEU,0,183,68,24.0,12,2011-04-16 22:00:00,2011-04-16 22:00:00,1,59,59,59,59.0,2011,2011
36349,PRT,1,167,73,32.0,6,2011-04-15 22:00:00,2011-04-15 22:00:00,2,33,33,33,33.0,2011,2011
36354,BRA,0,160,58,26.0,8,2011-04-15 22:00:00,2011-04-24 22:00:00,20,38,42,44,39.85,2011,2011
36357,GBR,0,185,73,28.0,9,2011-04-15 22:00:00,2011-04-15 22:00:00,1,36,36,36,36.0,2011,2011
36382,POL,0,188,88,49.0,27,2011-04-07 22:00:00,2009-04-30 22:00:00,9,53,49,53,49.111111111111114,2011,2009
36383,ITA,0,180,73,26.0,7,2011-03-04 23:00:00,2017-05-25 22:00:00,144,38,59,62,50.27777777777778,2011,2017
36407,PRT,0,180,93,35.0,7,2010-06-28 22:00:00,2011-11-25 23:00:00,30,33,36,40,32.7,2010,2011
36414,ESP,0,180,83,33.0,7,2012-03-02 23:00:00,2012-04-30 22:00:00,8,49,53,53,49.5,2012,2012
36419,CZE,0,183,78,30.0,6,2011-05-25 22:00:00,2012-05-25 22:00:00,17,31,40,49,41.411764705882355,2011,2012
36421,GBR,0,176,63,36.0,14,2010-05-02 22:00:00,2015-03-24 23:00:00,55,49,45,57,47.32727272727273,2010,2015
36424,AUS,0,176,68,31.0,17,2011-04-20 22:00:00,2011-03-21 23:00:00,6,64,40,64,52.666666666666664,2011,2011
36425,BRA,0,170,53,22.0,7,2011-07-18 22:00:00,2012-05-18 22:00:00,3,51,57,57,53.0,2011,2012
36447,FRA,0,175,68,21.0,7,2011-10-13 22:00:00,2017-08-19 22:00:00,344,55,51,68,56.26453488372093,2011,2017
36451,SVN,0,180,68,26.0,11,2011-01-15 23:00:00,2016-05-03 22:00:00,220,62,57,64,50.018181818181816,2011,2016
36452,POL,0,179,68,28.0,7,2011-04-21 22:00:00,2013-07-27 22:00:00,99,36,42,51,37.666666666666664,2011,2013
36454,POL,0,175,68,28.0,7,2010-10-31 23:00:00,2011-07-17 22:00:00,8,40,40,42,37.25,2010,2011
36456,CAN,0,183,78,34.0,15,2011-04-22 22:00:00,2011-06-10 22:00:00,12,31,29,40,33.416666666666664,2011,2011
36464,AUT,0,185,73,30.0,7,2011-04-23 22:00:00,2012-08-02 22:00:00,8,36,33,36,31.25,2011,2012
36475,ESP,0,174,68,34.0,8,2011-04-16 22:00:00,2014-09-27 22:00:00,221,52,53,59,48.97285067873303,2011,2014
36480,DNK,0,192,78,43.0,9,2011-04-20 22:00:00,2015-05-23 22:00:00,57,44,38,49,42.578947368421055,2011,2015
36484,POL,0,175,63,28.0,8,2009-10-02 22:00:00,2017-06-24 22:00:00,977,33,49,62,42.25486182190379,2009,2017
36488,RUS,1,166,53,33.0,8,2010-07-27 22:00:00,2012-03-07 23:00:00,28,33,42,49,37.0,2010,2012
36495,NOR,0,184,78,38.0,16,2008-09-24 22:00:00,2016-10-02 22:00:00,52,57,54,57,50.25,2008,2016
36505,NLD,0,189,68,23.0,8,2011-06-04 22:00:00,2012-06-03 22:00:00,7,49,49,51,50.142857142857146,2011,2012
36511,USA,0,172,58,16.0,11,2011-04-30 22:00:00,2014-04-16 22:00:00,154,45,55,70,54.24025974025974,2011,2014
36512,USA,0,148,40,19.0,7,2011-08-28 22:00:00,2013-03-26 23:00:00,15,38,46,53,44.06666666666667,2011,2013
36514,CAN,0,180,78,36.0,17,2010-06-27 22:00:00,2013-06-15 22:00:00,3,38,45,46,43.0,2010,2013
36519,CHE,0,185,68,22.0,7,2011-04-27 22:00:00,2012-03-01 23:00:00,18,38,44,49,39.666666666666664,2011,2012
36521,AUS,1,140,43,18.0,17,2011-04-22 22:00:00,2011-07-16 22:00:00,4,36,42,42,34.0,2011,2011
36522,DEU,0,180,73,34.0,14,2011-04-25 22:00:00,2017-06-14 22:00:00,206,51,51,59,48.470873786407765,2011,2017
36524,DNK,0,176,68,30.0,8,2011-04-24 22:00:00,2015-07-26 22:00:00,65,48,44,62,48.261538461538464,2011,2015
36525,other,0,164,63,35.0,9,2009-04-25 22:00:00,2017-08-19 22:00:00,225,31,53,62,45.32,2009,2017
36528,NLD,0,181,68,24.0,7,2011-06-02 22:00:00,2016-05-02 22:00:00,15,44,56,59,51.86666666666667,2011,2016
36529,ESP,0,165,63,36.0,12,2011-05-20 22:00:00,2017-08-05 22:00:00,215,40,40,55,42.29767441860465,2011,2017
36532,DNK,0,190,78,43.0,11,2011-03-27 22:00:00,2016-01-25 23:00:00,55,53,51,55,46.69090909090909,2011,2016
36537,ESP,0,175,63,38.0,17,2011-04-18 22:00:00,2017-07-15 22:00:00,252,57,48,70,54.80952380952381,2011,2017
36544,AUT,0,187,63,19.0,8,2010-10-11 22:00:00,2017-08-17 22:00:00,136,51,59,64,52.955882352941174,2010,2017
36546,CAN,0,180,78,30.0,7,2012-06-12 22:00:00,2017-07-29 22:00:00,36,40,38,44,35.27777777777778,2012,2017
36549,USA,0,168,63,39.0,10,2011-04-22 22:00:00,2013-05-11 22:00:00,6,38,51,51,40.5,2011,2013
36550,ESP,1,168,53,42.0,8,2010-10-04 22:00:00,2016-10-21 22:00:00,44,44,49,55,44.59090909090909,2010,2016
36554,AUS,0,170,68,28.0,7,2011-03-28 22:00:00,2011-03-28 22:00:00,5,38,36,38,34.8,2011,2011
36576,NLD,0,187,73,33.0,11,2008-05-23 22:00:00,2016-12-10 23:00:00,26,33,38,42,34.73076923076923,2008,2016
36579,USA,0,152,63,26.0,8,2011-03-29 22:00:00,2011-04-02 22:00:00,6,46,43,46,42.666666666666664,2011,2011
36586,RUS,0,195,83,47.0,25,2011-03-14 23:00:00,2016-10-28 22:00:00,114,61,57,69,59.64035087719298,2011,2016
36587,SWE,0,187,68,28.0,7,2011-06-01 22:00:00,2011-08-26 22:00:00,8,33,29,44,35.0,2011,2011
36588,DEU,0,179,73,26.0,10,2011-04-22 22:00:00,2016-05-14 22:00:00,56,29,33,57,41.035714285714285,2011,2016
